,frame,x [nm],y [nm],Photon #,Sigma [nm]
3344,28.0,1782.66,37548.23,179,110.14
3345,28.0,1813.23,53083.05,320,117.88
3346,28.0,2232.59,11642.1,322,107.11
3347,28.0,2537.33,32018.84,391,125.12
3348,28.0,2602.78,54158.21,892,119.91
3349,28.0,3080.95,33087.42,373,122.98
3350,28.0,3841.3,32104.52,412,100.83
3351,28.0,4202.52,25488.9,887,133.98
3352,28.0,4841.19,42533.8,181,104.97
3353,28.0,4986.67,23971.14,873,114.62
3354,28.0,5868.65,36061.82,1070,128.02
3355,28.0,5972.75,32781.92,161,105.96
3356,28.0,6388.44,30241.21,264,110.9
3357,28.0,6761.26,42088.0,306,118.54
3358,28.0,7077.56,34213.32,753,101.68
3359,28.0,7174.75,20422.39,245,102.41
3360,28.0,7279.71,27460.94,262,126.71
3361,28.0,7491.13,50587.86,720,138.23
3362,28.0,7750.08,45136.85,207,113.73
3363,28.0,8059.8,44659.97,353,116.7
3364,28.0,8210.71,18337.94,516,136.83
3365,28.0,8368.02,49470.82,311,105.33
3366,28.0,8643.23,15299.05,386,105.77
3367,28.0,8874.96,51851.34,277,95.97
3368,28.0,11262.04,33199.07,508,157.71
3369,28.0,11725.75,12080.29,206,129.72
3370,28.0,11949.86,28152.22,154,124.84
3371,28.0,12585.51,48743.97,1121,122.76
3372,28.0,12805.3,35858.08,503,137.21
3373,28.0,13115.46,20732.3,1306,139.31
3374,28.0,13128.19,16059.26,1343,125.18
3375,28.0,13300.16,36511.71,551,115.62
3376,28.0,13683.14,48365.83,564,105.74
3377,28.0,13854.37,49681.52,735,127.33
3378,28.0,14018.51,29145.99,346,145.02
3379,28.0,14469.61,35719.05,733,129.98
3380,28.0,14981.6,50230.3,314,128.4
3381,28.0,15769.45,44157.19,723,121.11
3382,28.0,15786.01,42085.24,177,126.42
3383,28.0,16231.83,17689.5,2020,125.44
3384,28.0,16661.41,31106.97,159,106.96
3385,28.0,17369.35,49332.24,456,137.19
3386,28.0,17704.91,11042.58,1463,124.86
3387,28.0,17748.24,26867.56,566,138.99
3388,28.0,17977.6,52516.22,739,124.16
3389,28.0,18027.36,45203.53,317,101.03
3390,28.0,19454.08,52210.78,182,82.32
3391,28.0,20045.97,16017.74,526,110.32
3392,28.0,20595.24,54303.97,310,109.51
3393,28.0,20984.3,43610.05,183,84.7
3394,28.0,21943.73,45737.75,1008,124.59
3395,28.0,22549.36,48292.27,269,131.08
3396,28.0,22701.75,9984.14,2155,137.04
3397,28.0,23119.51,37149.31,183,108.81
3398,28.0,23645.15,7258.03,653,141.8
3399,28.0,23962.66,45921.87,951,122.06
3400,28.0,24913.45,33763.92,284,148.68
3401,28.0,25077.78,11050.47,337,136.3
3402,28.0,25406.13,11627.17,871,131.82
3403,28.0,25733.54,35279.28,188,108.41
3404,28.0,26501.37,37472.99,461,139.13
3405,28.0,26634.66,35787.67,678,137.42
3406,28.0,26766.08,34648.01,1130,124.31
3407,28.0,27087.92,47416.85,1014,120.29
3408,28.0,27218.74,30280.69,537,116.77
3409,28.0,27770.15,8755.59,388,121.32
3410,28.0,28843.6,48977.86,160,89.33
3411,28.0,29210.39,43325.85,320,122.85
3412,28.0,29633.84,42628.86,174,116.42
3413,28.0,30516.53,39107.17,682,121.09
3414,28.0,31373.4,3549.21,402,141.69
3415,28.0,33259.39,12178.75,2828,122.95
3416,28.0,33395.79,10020.92,296,127.33
3417,28.0,33472.53,41811.81,1616,114.97
3418,28.0,33580.58,28639.82,1228,127.28
3419,28.0,34419.94,39286.92,601,136.98
3420,28.0,34469.35,53824.01,269,146.47
3421,28.0,35170.32,31652.07,177,90.85
3422,28.0,35778.59,2371.84,1594,123.18
3423,28.0,36668.88,34853.92,1089,123.16
3424,28.0,36802.47,35538.71,1321,138.53
3425,28.0,37976.38,22914.73,728,128.49
3426,28.0,38474.14,53597.58,725,118.98
3427,28.0,39763.64,10550.21,1069,129.52
3428,28.0,40661.66,51487.11,257,108.54
3429,28.0,40918.41,53353.1,537,111.27
3430,28.0,41199.17,25563.32,1040,130.44
3431,28.0,41329.47,44894.33,220,98.57
3432,28.0,42309.37,43042.8,539,126.25
3433,28.0,43139.53,33104.92,824,122.51
3434,28.0,43580.41,24045.95,1150,138.47
3435,28.0,43656.18,36034.53,659,131.42
3436,28.0,45737.53,18098.72,2513,121.05
3437,28.0,47576.68,15477.39,1180,129.21
3438,28.0,47820.9,18775.18,181,93.95
3439,28.0,48807.76,30843.26,2232,140.54
3440,28.0,49442.79,45613.26,652,121.37
3441,28.0,49590.18,21687.2,1277,138.53
3442,28.0,49843.28,42911.39,184,124.5
3443,28.0,50274.38,31844.81,474,127.51
3444,28.0,51422.92,13595.52,864,133.18
3445,28.0,51561.84,50000.29,1103,115.35
3446,28.0,51858.12,20114.34,917,129.06
3447,28.0,52254.44,50926.23,526,109.16
3448,28.0,52262.19,30396.03,199,93.48
3449,28.0,52388.54,50524.39,494,122.72
3450,28.0,52726.01,42082.81,686,132.66
3451,28.0,53433.02,36322.93,399,100.51
3452,29.0,666.59,43719.31,182,114.7
3453,29.0,842.48,52189.41,234,128.59
3454,29.0,857.65,51490.76,468,116.45
3455,29.0,1422.32,46354.27,2135,123.28
3456,29.0,1819.23,53088.83,271,125.92
3457,29.0,1819.65,37566.28,146,94.61
3458,29.0,1825.2,4596.21,246,135.57
3459,29.0,2237.78,11648.55,345,114.84
3460,29.0,2598.91,54167.71,946,118.84
3461,29.0,3073.51,33103.18,357,128.55
3462,29.0,3319.15,20012.26,110,99.27
3463,29.0,3840.42,32113.2,428,103.06
3464,29.0,4531.35,32865.7,584,147.65
3465,29.0,4827.0,42514.25,171,102.7
3466,29.0,4994.7,23973.61,552,108.34
3467,29.0,5867.21,36063.59,467,118.93
3468,29.0,5899.38,18597.28,617,136.06
3469,29.0,5982.44,32772.7,143,91.49
3470,29.0,6382.12,30239.79,289,112.17
3471,29.0,6767.65,42089.64,342,126.27
3472,29.0,7073.45,34214.85,754,102.33
3473,29.0,7178.38,20432.5,243,107.21
3474,29.0,7294.5,27467.4,212,113.41
3475,29.0,7500.07,50595.49,591,126.68
3476,29.0,7734.86,45137.42,297,128.19
3477,29.0,8056.0,44660.87,341,117.93
3478,29.0,8227.12,18341.1,389,121.56
3479,29.0,8378.47,49466.15,276,99.89
3480,29.0,8633.44,15294.4,520,135.38
3481,29.0,8881.28,51855.11,261,99.3
3482,29.0,11250.79,33211.87,352,133.27
3483,29.0,11430.19,11247.05,246,147.45
3484,29.0,11724.8,12082.45,214,122.32
3485,29.0,12591.97,48747.91,1140,126.44
3486,29.0,13123.13,20725.4,1079,137.38
3487,29.0,13128.17,16064.27,1061,126.72
3488,29.0,13311.58,36517.72,612,118.8
3489,29.0,13439.53,30933.11,579,152.16
3490,29.0,13684.27,48373.76,597,110.14
3491,29.0,13851.44,49675.43,831,143.74
3492,29.0,14474.55,35726.05,669,118.8
3493,29.0,15005.56,50217.84,280,122.76
3494,29.0,15663.89,42897.24,341,141.21
3495,29.0,15765.42,44158.13,629,108.35
3496,29.0,16237.1,17697.21,1976,122.94
3497,29.0,16656.33,31101.93,164,112.63
3498,29.0,16954.02,33483.82,336,120.83
3499,29.0,17358.26,49334.78,387,121.86
3500,29.0,17698.64,11047.29,1473,126.08
3501,29.0,17733.07,26855.36,534,141.61
3502,29.0,17979.12,52516.42,743,120.86
3503,29.0,18041.35,45203.72,315,93.88
3504,29.0,18681.41,4713.56,303,140.14
3505,29.0,19209.1,27065.67,2064,126.62
3506,29.0,19440.3,52207.84,202,86.85
3507,29.0,20046.94,16014.55,481,115.98
3508,29.0,20591.8,54308.48,309,107.44
3509,29.0,20994.6,43617.71,178,86.67
3510,29.0,21940.74,45748.32,1111,125.97
3511,29.0,22534.67,48287.13,334,132.78
3512,29.0,22899.19,8930.75,2540,132.62
3513,29.0,23116.07,37171.69,193,106.16
3514,29.0,23540.23,13186.15,433,118.1
3515,29.0,23632.41,7251.06,250,144.45
3516,29.0,23987.85,45972.89,669,136.57
3517,29.0,24750.29,39462.44,132,77.0
3518,29.0,24903.98,33742.56,299,142.22
3519,29.0,25731.63,35279.12,189,115.79
3520,29.0,26493.15,37474.95,532,148.31
3521,29.0,27091.09,47424.69,1406,133.67
3522,29.0,27209.89,30285.67,1017,135.54
3523,29.0,28144.55,46194.09,121,106.69
3524,29.0,28195.45,9556.07,355,157.87
3525,29.0,28461.59,5964.63,199,140.38
3526,29.0,28852.34,48970.91,181,92.25
3527,29.0,30138.18,36834.95,291,111.89
3528,29.0,32510.6,34517.18,156,126.68
3529,29.0,32877.93,26939.25,555,131.18
3530,29.0,33257.52,12187.41,3236,121.18
3531,29.0,33476.1,41810.28,1606,117.2
3532,29.0,33592.38,28643.51,1444,140.29
3533,29.0,33601.12,12814.65,1981,131.8
3534,29.0,34430.02,39299.5,615,128.67
3535,29.0,34458.65,53813.23,202,121.04
3536,29.0,35167.15,31650.86,188,97.97
3537,29.0,35782.73,2354.12,2102,141.28
3538,29.0,36668.8,34852.79,1088,128.23
3539,29.0,36797.52,35544.45,1153,125.94
3540,29.0,37339.8,53440.93,129,83.76
3541,29.0,37966.01,22911.22,447,119.99
3542,29.0,38468.72,53602.39,651,112.25
3543,29.0,39100.03,27781.22,301,141.94
3544,29.0,39256.17,29262.98,511,122.93
3545,29.0,39759.2,10546.24,974,133.07
3546,29.0,40675.45,51478.67,248,95.34
3547,29.0,40916.43,53359.02,567,121.48
3548,29.0,41203.26,25575.16,944,133.52
3549,29.0,41332.48,44898.16,269,115.0
3550,29.0,42308.55,43035.93,996,126.73
3551,29.0,42967.76,44364.33,642,120.79
3552,29.0,43144.25,33108.71,2714,123.55
3553,29.0,43586.63,24043.15,1104,129.78
3554,29.0,43661.51,36049.19,737,130.9
3555,29.0,44277.05,25679.76,213,112.89
3556,29.0,45742.62,18096.06,2084,124.3
3557,29.0,46124.91,23145.1,307,141.31
3558,29.0,47669.9,15355.03,390,134.57
3559,29.0,48803.86,30842.95,2395,142.75
3560,29.0,49442.73,45611.39,759,132.32
3561,29.0,49585.2,21692.34,1118,132.9
3562,29.0,50274.75,31857.92,611,144.2
3563,29.0,51187.39,3746.51,297,127.66
3564,29.0,51410.07,13591.18,483,141.2
3565,29.0,51567.56,50001.59,916,111.72
3566,29.0,51854.97,20110.42,1047,142.9
3567,29.0,52255.22,50923.7,537,112.85
3568,29.0,52261.99,30394.06,227,94.2
3569,29.0,52381.19,50532.43,430,117.85
3570,29.0,52737.54,42079.11,729,138.75
3571,29.0,53437.86,36326.84,497,111.08
3572,30.0,673.22,43725.17,153,100.71
3573,30.0,855.7,51492.06,383,103.94
3574,30.0,859.51,52195.17,267,128.46
3575,30.0,1421.35,46356.28,2028,121.53
3576,30.0,1789.21,37537.0,226,110.45
3577,30.0,1811.69,4619.14,642,144.35
3578,30.0,2225.77,11650.42,323,112.4
3579,30.0,2601.88,54158.47,906,115.25
3580,30.0,3082.18,33114.58,331,123.75
3581,30.0,3314.87,20020.83,129,104.26
3582,30.0,3823.64,32115.09,441,111.28
3583,30.0,4284.85,40306.34,230,120.37
3584,30.0,4754.21,40556.28,286,121.63
3585,30.0,4823.63,42540.57,162,105.35
3586,30.0,4996.35,23955.67,850,118.25
3587,30.0,5904.86,18599.16,153,123.5
3588,30.0,5974.92,32770.25,141,91.63
3589,30.0,6382.12,30229.01,337,121.89
3590,30.0,6747.98,11015.5,292,135.03
3591,30.0,6774.04,42089.23,255,118.08
3592,30.0,7074.17,34213.72,680,97.73
3593,30.0,7187.12,20438.38,273,110.25
3594,30.0,7292.17,27453.19,166,97.22
3595,30.0,7484.65,11790.92,1207,125.56
3596,30.0,7503.84,50597.3,682,139.1
3597,30.0,7726.43,45138.21,246,121.27
3598,30.0,8035.84,44643.68,358,124.54
3599,30.0,8225.76,18331.09,456,131.18
3600,30.0,8375.19,49470.09,289,103.94
3601,30.0,8506.24,15717.38,1018,137.78
3602,30.0,8865.15,51852.75,273,93.75
3603,30.0,11259.11,33200.1,440,130.49
3604,30.0,11323.0,9437.93,671,130.41
3605,30.0,11754.27,12072.5,177,112.99
3606,30.0,12375.19,33751.31,316,150.17
3607,30.0,12593.43,48751.08,1079,119.85
3608,30.0,12689.73,16539.2,302,137.82
3609,30.0,13114.94,20731.85,1137,136.75
3610,30.0,13129.62,16056.87,875,126.28
3611,30.0,13302.5,36515.25,552,115.61
3612,30.0,13445.98,30927.08,489,134.86
3613,30.0,13685.32,48373.75,533,102.78
3614,30.0,13845.74,49678.82,649,124.8
3615,30.0,14056.85,29099.92,168,113.84
3616,30.0,14958.41,37803.02,1051,121.56
3617,30.0,15015.01,50224.39,357,125.65
3618,30.0,15655.24,42884.74,391,120.5
3619,30.0,15762.66,44158.01,647,116.75
3620,30.0,16238.62,17695.75,1767,123.96
3621,30.0,16663.63,31114.43,197,132.34
3622,30.0,17696.06,11040.46,307,128.35
3623,30.0,17746.14,26861.28,564,138.83
3624,30.0,17980.65,52509.76,773,125.63
3625,30.0,18036.29,45211.38,322,105.43
3626,30.0,19433.99,52200.82,255,102.65
3627,30.0,20049.72,16022.89,520,116.96
3628,30.0,20586.7,54299.4,324,118.06
3629,30.0,20932.47,33009.4,493,121.82
3630,30.0,22445.42,5592.66,136,109.0
3631,30.0,22559.59,48281.39,299,129.87
3632,30.0,22905.18,8925.65,2532,131.72
3633,30.0,23119.46,37148.42,160,108.69
3634,30.0,23524.95,13180.66,1360,133.82
3635,30.0,24341.29,45454.65,1345,120.88
3636,30.0,24506.83,28229.3,837,128.51
3637,30.0,24751.41,39480.61,129,89.65
3638,30.0,25721.56,35272.48,204,120.31
3639,30.0,26521.58,37479.44,418,137.14
3640,30.0,26624.0,35782.24,366,142.67
3641,30.0,27086.32,47420.78,1369,136.08
3642,30.0,28479.06,5972.16,121,108.85
3643,30.0,28852.55,48969.68,162,88.09
3644,30.0,29130.49,50647.47,102,74.1
3645,30.0,31007.61,32269.92,454,138.56
3646,30.0,33072.89,26893.65,262,159.21
3647,30.0,33421.23,37952.31,1721,122.19
3648,30.0,33473.36,41809.24,2026,120.12
3649,30.0,33584.43,28639.61,1456,147.43
3650,30.0,33610.94,12814.81,555,126.25
3651,30.0,34447.5,53818.48,215,137.18
3652,30.0,34659.81,28573.35,1525,129.92
3653,30.0,35163.18,31653.4,187,93.48
3654,30.0,35346.14,21501.4,3522,123.02
3655,30.0,35773.33,2357.66,215,130.31
3656,30.0,36667.02,34856.35,1059,128.23
3657,30.0,36804.21,35548.26,990,118.79
3658,30.0,37344.0,53450.93,123,75.57
3659,30.0,38471.13,53606.07,601,108.22
3660,30.0,39745.47,10544.58,274,132.14
3661,30.0,40693.85,51477.45,178,80.29
3662,30.0,40914.02,53359.4,530,115.07
3663,30.0,41320.44,44903.5,252,111.37
3664,30.0,42313.41,43033.67,807,120.71
3665,30.0,43143.59,33114.66,555,121.07
3666,30.0,43584.08,24051.25,2152,126.8
3667,30.0,43660.71,36035.19,739,147.76
3668,30.0,45791.53,35273.45,1310,122.56
3669,30.0,45891.35,17665.42,781,142.94
3670,30.0,46108.68,22261.96,2673,122.93
3671,30.0,47143.36,32908.62,1420,130.55
3672,30.0,49088.87,27746.46,458,143.7
3673,30.0,49437.21,45614.58,847,137.8
3674,30.0,49583.25,21670.37,348,141.45
3675,30.0,50024.37,32884.92,315,131.7
3676,30.0,50274.62,31863.3,588,139.32
3677,30.0,50696.62,41096.87,445,116.62
3678,30.0,51175.37,3773.59,282,114.91
3679,30.0,51560.78,50004.22,956,115.69
3680,30.0,51864.87,20114.06,866,136.2
3681,30.0,52252.56,50922.14,511,107.41
3682,30.0,52262.97,30404.21,200,97.42
3683,30.0,52381.41,50526.96,380,114.79
3684,30.0,53435.1,36321.44,522,111.84
3685,30.0,54048.73,51283.62,70,70.62
3686,31.0,663.76,43742.43,139,96.93
3687,31.0,837.14,52202.68,213,112.49
3688,31.0,865.5,51486.17,435,112.18
3689,31.0,1427.73,46358.81,1927,119.73
3690,31.0,1800.34,37539.17,200,112.95
3691,31.0,1825.56,4606.43,665,149.31
3692,31.0,2225.93,11646.24,326,125.14
3693,31.0,2599.53,54163.37,882,113.54
3694,31.0,3069.13,33081.73,367,131.92
3695,31.0,3828.55,32105.97,364,99.46
3696,31.0,4778.45,40565.12,544,125.49
3697,31.0,4831.3,42519.18,141,112.7
3698,31.0,4991.11,23951.19,795,117.28
3699,31.0,5970.54,32757.9,199,110.87
3700,31.0,6385.98,30232.8,263,108.8
3701,31.0,6745.98,11031.92,268,130.45
3702,31.0,6769.1,42097.7,353,128.29
3703,31.0,7067.23,34212.71,760,105.61
3704,31.0,7177.89,20434.25,216,98.19
3705,31.0,7299.4,27455.62,239,112.64
3706,31.0,7483.53,11785.15,677,137.85
3707,31.0,7501.37,50592.72,673,135.7
3708,31.0,7740.8,45123.51,270,128.86
3709,31.0,8044.93,44658.69,338,118.71
3710,31.0,8047.02,12869.07,663,133.07
3711,31.0,8230.96,18330.69,412,129.09
3712,31.0,8379.2,49464.36,302,104.79
3713,31.0,8886.58,51859.16,242,90.57
3714,31.0,11265.77,33229.98,425,137.1
3715,31.0,11316.16,9429.01,1150,138.38
3716,31.0,11728.88,12086.69,175,119.34
3717,31.0,12366.37,33766.44,564,125.21
3718,31.0,12587.47,48749.84,927,114.18
3719,31.0,13120.86,20724.85,907,132.5
3720,31.0,13123.63,16065.81,1417,126.65
3721,31.0,13298.54,36518.03,633,118.59
3722,31.0,13445.82,30927.58,455,125.75
3723,31.0,13676.17,48371.31,562,112.68
3724,31.0,13843.14,49685.96,770,136.89
3725,31.0,14080.69,20324.33,400,142.54
3726,31.0,14955.47,37810.08,1676,125.7
3727,31.0,15005.67,50226.97,412,126.16
3728,31.0,15757.02,44151.86,656,118.89
3729,31.0,16673.51,31088.16,133,102.3
3730,31.0,17748.04,26868.58,550,140.72
3731,31.0,17980.99,52518.32,725,117.85
3732,31.0,18041.25,45215.94,311,98.11
3733,31.0,19440.93,52207.78,195,87.24
3734,31.0,20049.64,16021.87,497,117.73
3735,31.0,20189.04,12143.28,551,128.0
3736,31.0,20570.61,54308.63,354,112.79
3737,31.0,20928.37,33019.77,839,127.7
3738,31.0,22545.62,48293.75,305,135.93
3739,31.0,22891.82,8931.49,2439,129.75
3740,31.0,23070.33,24174.01,729,132.07
3741,31.0,23102.64,37150.57,188,113.96
3742,31.0,23524.17,13186.65,1486,131.81
3743,31.0,24337.18,45454.56,1328,123.21
3744,31.0,24512.31,28230.9,905,139.87
3745,31.0,24760.78,39483.53,129,86.04
3746,31.0,25723.38,35265.98,153,101.38
3747,31.0,25882.31,51130.65,1020,119.49
3748,31.0,26492.82,37463.99,378,137.37
3749,31.0,26649.27,35772.34,302,124.5
3750,31.0,28443.59,5961.17,169,123.44
3751,31.0,28855.91,48964.07,188,90.58
3752,31.0,29092.8,25079.49,2386,136.0
3753,31.0,29115.16,50635.68,99,77.6
3754,31.0,30206.4,7410.78,119,117.53
3755,31.0,30753.17,50909.1,194,129.49
3756,31.0,31008.66,32279.39,566,141.37
3757,31.0,31366.59,3563.14,162,110.85
3758,31.0,33420.68,37947.14,1649,123.72
3759,31.0,33476.13,41811.92,1956,115.22
3760,31.0,33593.92,28641.61,1233,136.86
3761,31.0,34529.49,28602.35,2231,124.35
3762,31.0,35194.43,31667.77,196,107.67
3763,31.0,36667.65,34862.71,1010,123.33
3764,31.0,36806.5,35540.73,1255,134.39
3765,31.0,37353.07,53436.54,126,83.54
3766,31.0,37970.14,22911.15,630,135.02
3767,31.0,38468.53,53595.92,626,109.86
3768,31.0,40689.96,51474.1,177,83.74
3769,31.0,40914.55,53359.86,561,116.78
3770,31.0,41318.41,44894.87,224,103.95
3771,31.0,42320.81,43033.3,1031,127.71
3772,31.0,43585.17,24043.2,1693,132.07
3773,31.0,43668.3,36042.73,738,143.88
3774,31.0,46107.99,22256.58,2705,121.43
3775,31.0,47141.43,32914.27,2345,125.73
3776,31.0,48643.89,14488.58,365,131.18
3777,31.0,49076.31,27764.45,602,139.66
3778,31.0,49444.3,45612.04,684,129.5
3779,31.0,50034.15,32899.7,1745,121.15
3780,31.0,50695.63,41097.01,1061,132.54
3781,31.0,50817.35,42466.67,600,138.41
3782,31.0,51167.21,3765.63,265,111.1
3783,31.0,51566.69,49997.57,938,112.52
3784,31.0,52251.03,50907.97,563,117.38
3785,31.0,52268.57,30388.94,199,100.49
3786,31.0,52311.24,21659.56,1337,131.68
3787,31.0,52379.43,50539.91,321,109.47
3788,31.0,53426.8,36327.13,601,117.47
3789,32.0,666.37,43726.85,146,97.06
3790,32.0,840.49,52169.73,235,124.92
3791,32.0,864.68,51499.08,457,117.29
3792,32.0,1419.44,46355.29,2177,127.48
3793,32.0,1448.4,33176.4,803,140.17
3794,32.0,1792.83,37566.24,183,113.44
3795,32.0,1806.2,4631.9,489,138.12
3796,32.0,2221.86,11640.89,287,108.68
3797,32.0,2601.18,54163.56,898,119.41
3798,32.0,3078.46,33100.34,405,143.75
3799,32.0,3297.24,20007.76,176,125.94
3800,32.0,3826.52,32112.5,443,114.57
3801,32.0,4585.49,25437.04,920,126.89
3802,32.0,4824.08,42543.04,192,110.16
3803,32.0,4989.22,23959.49,446,102.53
3804,32.0,5988.72,32759.72,160,104.32
3805,32.0,6382.41,30240.63,322,128.22
3806,32.0,6759.54,11018.84,403,156.98
3807,32.0,6773.26,42093.19,312,123.93
3808,32.0,7068.98,34215.11,726,104.38
3809,32.0,7164.46,20445.47,336,127.5
3810,32.0,7288.34,27452.78,207,111.85
3811,32.0,7498.48,50592.63,581,126.63
3812,32.0,7742.26,45127.01,244,115.44
3813,32.0,8041.11,44644.41,307,114.06
3814,32.0,8044.21,12874.4,1592,135.99
3815,32.0,8233.82,18346.61,306,110.49
3816,32.0,8374.5,49463.2,264,106.16
3817,32.0,8640.87,15300.34,459,125.02
3818,32.0,8870.25,51848.58,267,90.85
3819,32.0,10310.89,34733.35,1197,123.46
3820,32.0,10444.74,40395.89,626,119.05
3821,32.0,11327.13,9429.93,988,127.59
3822,32.0,11715.18,12083.11,181,118.73
3823,32.0,11845.61,37398.76,348,136.48
3824,32.0,12357.08,33751.47,490,144.73
3825,32.0,12588.5,48750.18,1029,119.51
3826,32.0,13114.9,20731.61,1080,142.03
3827,32.0,13297.61,36505.93,577,124.5
3828,32.0,13443.41,30936.2,537,144.28
3829,32.0,13682.14,48365.88,521,101.3
3830,32.0,13843.43,49685.06,694,128.19
3831,32.0,14093.54,20338.47,399,148.13
3832,32.0,14954.66,37813.68,1633,126.41
3833,32.0,14999.82,50229.18,324,117.19
3834,32.0,15770.39,44153.18,698,120.79
3835,32.0,16658.36,31086.46,143,109.24
3836,32.0,17381.79,1026.14,84,92.67
3837,32.0,17983.73,52521.17,578,119.67
3838,32.0,18037.19,45205.4,304,101.03
3839,32.0,19092.42,2534.54,966,135.65
3840,32.0,19358.99,53946.3,123,96.91
3841,32.0,19443.89,52208.8,225,87.95
3842,32.0,20052.95,16022.06,688,139.2
3843,32.0,20411.99,8632.71,466,129.28
3844,32.0,20597.27,54315.44,271,116.42
3845,32.0,20932.48,33022.65,888,134.56
3846,32.0,20992.07,43617.02,171,93.95
3847,32.0,22889.98,8935.93,2483,139.06
3848,32.0,23112.52,37159.66,165,103.58
3849,32.0,23150.07,24256.14,1441,127.19
3850,32.0,23532.61,13189.98,1275,124.74
3851,32.0,24339.51,45455.4,1484,123.3
3852,32.0,25311.97,20306.75,3023,124.92
3853,32.0,25729.85,35271.27,187,118.11
3854,32.0,25882.71,51136.54,1127,118.0
3855,32.0,26029.81,43372.06,1168,133.48
3856,32.0,26515.64,37470.66,462,140.35
3857,32.0,26524.32,22788.82,202,125.57
3858,32.0,26545.6,46260.67,1405,125.59
3859,32.0,26651.06,35786.62,424,141.13
3860,32.0,26960.16,30206.12,515,139.14
3861,32.0,27532.1,45263.45,136,90.98
3862,32.0,28710.12,4332.35,2282,146.99
3863,32.0,28851.05,48967.29,166,90.29
3864,32.0,29085.76,25083.47,1983,129.51
3865,32.0,29125.38,50647.76,113,83.79
3866,32.0,30262.43,34041.72,166,113.88
3867,32.0,31003.85,32275.52,427,131.03
3868,32.0,31033.43,35565.8,780,135.21
3869,32.0,31399.1,3560.09,379,127.11
3870,32.0,31738.42,21677.23,1256,141.76
3871,32.0,33417.08,37946.13,2009,129.27
3872,32.0,33471.17,41811.9,1436,114.05
3873,32.0,34538.52,28415.16,1875,125.41
3874,32.0,35160.56,31656.97,184,97.66
3875,32.0,35220.81,12043.1,177,121.74
3876,32.0,36668.82,34859.94,948,121.55
3877,32.0,36802.01,35548.25,1217,134.1
3878,32.0,37356.61,53437.23,149,90.08
3879,32.0,37385.87,19211.56,300,138.43
3880,32.0,37510.88,7698.11,339,129.64
3881,32.0,37985.05,22914.42,702,134.32
3882,32.0,38462.61,53600.7,642,110.06
3883,32.0,40701.52,51480.84,194,80.26
3884,32.0,40914.26,53346.76,576,120.99
3885,32.0,41181.02,25569.06,396,113.26
3886,32.0,41328.99,44902.52,208,107.62
3887,32.0,42313.01,43043.77,1034,128.49
3888,32.0,43584.91,24055.43,159,118.8
3889,32.0,43642.94,36041.08,613,126.34
3890,32.0,44836.31,47267.56,241,150.45
3891,32.0,46112.25,22258.31,2374,119.74
3892,32.0,48630.07,14576.3,958,150.62
3893,32.0,49440.3,45606.97,718,130.9
3894,32.0,50029.78,32902.9,1613,118.19
3895,32.0,50394.34,16240.37,381,125.19
3896,32.0,50702.57,41094.7,905,122.66
3897,32.0,50805.64,42460.16,531,137.3
3898,32.0,51157.46,3770.92,228,113.34
3899,32.0,51562.67,50002.27,932,112.43
3900,32.0,52251.91,50918.62,564,120.96
3901,32.0,52271.85,30393.04,203,105.27
3902,32.0,52321.7,21678.32,1196,121.08
3903,32.0,52381.17,50538.31,473,131.52
3904,32.0,53386.96,41671.72,1181,129.52
3905,32.0,53428.85,36333.59,441,110.92
3906,32.0,54154.57,18604.14,179,122.89
3907,33.0,659.48,43733.91,145,108.61
3908,33.0,839.88,52185.05,173,103.46
3909,33.0,855.92,51496.11,366,100.06
3910,33.0,1420.48,46356.35,2222,128.44
3911,33.0,1452.18,33175.73,799,129.6
3912,33.0,1796.02,37565.82,195,114.17
